configuration,ancrage,camp,enonce,libelle,n_personnes,modele_second_ordre,reel,croyance_humaine_endo,croyance_humaine_exo,d_reel,d_endo,d_exo,plancher,modele_soutien_simule
text_persona__gemini_flash25,parti,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,540,44.724074074074075,61.613216715257536,42.992592592592594,45.701298701298704,16.88914264118346,1.731481481481481,0.9772246272246292,15.977777777777778,6.666666666666667
text_persona__gemini_flash25,parti,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,540,45.092592592592595,66.47230320699708,45.224074074074075,51.44391971664699,21.379710614404488,0.13148148148147953,6.351327124054393,15.327777777777778,4.074074074074074
text_persona__gemini_flash25,parti,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,540,35.81666666666667,73.46938775510205,50.67407407407408,58.96340023612751,37.65272108843538,14.857407407407408,23.146733569460842,16.52777777777778,1.2962962962962963
text_persona__gemini_flash25,parti,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",540,48.583333333333336,75.94752186588921,58.26111111111111,59.468713105076745,27.36418853255588,9.677777777777777,10.885379771743409,16.774074074074075,1.8518518518518516
text_persona__gemini_flash25,parti,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,540,46.50370370370371,66.22934888241011,41.32222222222222,48.75796930342385,19.7256451787064,5.181481481481484,2.254265599720142,16.43148148148148,2.5925925925925926
text_persona__gemini_flash25,parti,droite,7,A law that requires companies to provide paid family leave for parents,540,57.879629629629626,78.71720116618076,63.50370370370371,67.70247933884298,20.83757153655113,5.62407407407408,9.82284970921335,15.753703703703703,4.444444444444445
text_persona__gemini_flash25,parti,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,540,50.50185185185185,74.39261418853256,58.22962962962963,65.97638724911452,23.89076233668071,7.727777777777774,15.47453539726267,17.555555555555557,2.037037037037037
text_persona__gemini_flash25,parti,droite,11,Increasing deportations for those in the US illegally,540,59.68888888888889,45.09232264334305,65.30740740740741,50.85242030696576,14.596566245545837,5.6185185185185205,8.836468581923128,15.714814814814815,96.66666666666667
text_persona__gemini_flash25,parti,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,540,45.18888888888889,53.88726919339164,59.82037037037037,52.50767414403778,8.698380304502749,14.63148148148148,7.318785255148889,16.944444444444443,97.5925925925926
text_persona__gpt41_mini,ideologie,gauche,1,Placing a tax on carbon emissions,909,70.5940594059406,62.779397473275026,51.233223322332236,43.39506172839506,7.814661932665572,19.360836083608362,27.198997677545535,12.886688668866887,98.67986798679867
text_persona__gpt41_mini,ideologie,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,909,65.95709570957095,61.613216715257536,44.63036303630363,41.85537918871252,4.343878994313414,21.326732673267323,24.10171652085843,15.242024202420241,98.78987898789879
text_persona__gpt41_mini,ideologie,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,909,71.98019801980197,66.47230320699708,51.11771177117712,42.74955908289242,5.507894812804892,20.862486248624855,29.230638936909557,14.646864686468646,99.11991199119912
text_persona__gpt41_mini,ideologie,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,909,69.11441144114411,73.46938775510205,58.394939493949394,49.070546737213405,4.354976313957934,10.71947194719472,20.04386470393071,14.049504950495049,98.89988998899891
text_persona__gpt41_mini,ideologie,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",909,72.02970297029702,75.94752186588921,59.114411441144114,57.22574955908289,3.917818895592191,12.91529152915291,14.803953411214131,15.19031903190319,99.11991199119912
text_persona__gpt41_mini,ideologie,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,909,74.8019801980198,66.22934888241011,48.66446644664467,40.32275132275132,8.572631315609698,26.13751375137514,34.47922887526848,14.608360836083609,99.33993399339934
text_persona__gpt41_mini,ideologie,gauche,7,A law that requires companies to provide paid family leave for parents,909,75.8030803080308,78.71720116618076,67.1012101210121,62.439153439153436,2.914120858149957,8.701870187018699,13.363926868877364,12.672167216721672,99.8899889988999
text_persona__gpt41_mini,ideologie,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,909,58.14081408140814,74.39261418853256,65.31903190319032,56.864197530864196,16.251800107124424,7.178217821782184,1.2766165505439417,15.112211221122113,95.37953795379538
text_persona__gpt41_mini,ideologie,gauche,11,Increasing deportations for those in the US illegally,909,32.62926292629263,45.09232264334305,50.759075907590756,66.11463844797179,12.46305971705042,18.129812981298123,33.48537552167915,14.911991199119912,0.33003300330033003
text_persona__gpt41_mini,ideologie,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,909,34.801980198019805,53.88726919339164,51.014301430143014,59.22927689594356,19.085288995371833,16.21232123212321,24.427296697923758,15.005500550055006,0.0
text_persona__gpt41_mini,ideologie,centre,1,Placing a tax on carbon emissions,582,56.4106529209622,62.779397473275026,46.71649484536083,,6.368744552312826,9.694158075601372,,13.847079037800688,62.371134020618555
text_persona__gpt41_mini,ideologie,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,582,53.512027491408936,61.613216715257536,44.22852233676976,,8.1011892238486,9.28350515463918,,15.1786941580756,74.91408934707904
text_persona__gpt41_mini,ideologie,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,582,55.4106529209622,66.47230320699708,48.24570446735395,,11.061650286034883,7.164948453608247,,15.621993127147766,71.1340206185567
text_persona__gpt41_mini,ideologie,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,582,40.128865979381445,73.46938775510205,56.84192439862543,,33.3405217757206,16.713058419243985,,16.18041237113402,26.97594501718213
text_persona__gpt41_mini,ideologie,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",582,49.238831615120276,75.94752186588921,59.4106529209622,,26.70869025076894,10.171821305841924,,16.551546391752577,75.60137457044674
text_persona__gpt41_mini,ideologie,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,582,52.238831615120276,66.22934888241011,45.44158075601374,,13.990517267289832,6.7972508591065335,,16.34536082474227,76.97594501718214
text_persona__gpt41_mini,ideologie,centre,7,A law that requires companies to provide paid family leave for parents,582,60.376288659793815,78.71720116618076,67.23024054982818,,18.340912506386942,6.853951890034367,,15.81786941580756,95.36082474226805
text_persona__gpt41_mini,ideologie,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,582,36.6426116838488,74.39261418853256,65.27319587628865,,37.75000250468376,28.630584192439855,,17.080756013745706,20.103092783505154
text_persona__gpt41_mini,ideologie,centre,11,Increasing deportations for those in the US illegally,582,33.365979381443296,45.09232264334305,57.761168384879724,,11.726343261899757,24.39518900343643,,14.6340206185567,9.450171821305842
text_persona__gpt41_mini,ideologie,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,582,32.0893470790378,53.88726919339164,59.106529209621996,,21.797922114353838,27.017182130584196,,16.847079037800686,0.5154639175257731
text_persona__gpt41_mini,ideologie,droite,1,Placing a tax on carbon emissions,567,34.973544973544975,62.779397473275026,43.39506172839506,51.233223322332236,27.80585249973005,8.421516754850089,16.25967834878726,14.36331569664903,3.7037037037037033
text_persona__gpt41_mini,ideologie,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,567,34.82363315696649,61.613216715257536,41.85537918871252,44.63036303630363,26.78958355829105,7.031746031746032,9.80672987933714,16.02821869488536,10.582010582010582
text_persona__gpt41_mini,ideologie,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,567,34.94708994708995,66.47230320699708,42.74955908289242,51.11771177117712,31.525213259907133,7.802469135802468,16.17062182408717,15.462081128747796,5.996472663139329
text_persona__gpt41_mini,ideologie,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,567,14.961199294532628,73.46938775510205,49.070546737213405,58.394939493949394,58.50818846056942,34.10934744268078,43.43374019941677,16.530864197530864,0.5291005291005291
text_persona__gpt41_mini,ideologie,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",567,22.209876543209877,75.94752186588921,57.22574955908289,59.114411441144114,53.73764532267934,35.01587301587301,36.90453489793424,16.673721340388006,7.054673721340388
text_persona__gpt41_mini,ideologie,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,567,21.266313932980598,66.22934888241011,40.32275132275132,48.66446644664467,44.96303494942951,19.056437389770725,27.39815251366407,15.957671957671957,6.172839506172839
text_persona__gpt41_mini,ideologie,droite,7,A law that requires companies to provide paid family leave for parents,567,37.07936507936508,78.71720116618076,62.439153439153436,67.1012101210121,41.637836086815675,25.359788359788354,30.02184504164702,15.843033509700176,46.03174603174603
text_persona__gpt41_mini,ideologie,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,567,14.379188712522046,74.39261418853256,56.864197530864196,65.31903190319032,60.01342547601052,42.48500881834215,50.93984319066828,17.350970017636683,1.2345679012345678
text_persona__gpt41_mini,ideologie,droite,11,Increasing deportations for those in the US illegally,567,34.57495590828924,45.09232264334305,66.11463844797179,50.759075907590756,10.517366735053812,31.539682539682545,16.184119999301515,15.437389770723104,83.5978835978836
text_persona__gpt41_mini,ideologie,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,567,17.552028218694886,53.88726919339164,59.22927689594356,51.014301430143014,36.33524097469675,41.67724867724868,33.46227321144813,17.372134038800706,10.758377425044092
